Invoice Date,Product,Region,Retailer,Sales Method,State,Price per Unit,Total Sales,Units Sold
2044-08-21,Women's Apparel,South,Sports Direct,Outlet,Tennessee,31,84,27
2044-08-22,Women's Apparel,South,Sports Direct,Outlet,Tennessee,37,113,31
2044-08-23,Women's Apparel,South,Sports Direct,Outlet,Tennessee,65,4875,75
2044-08-24,Women's Apparel,South,Sports Direct,Outlet,Tennessee,18,35,20
2044-08-25,Women's Apparel,South,Sports Direct,Outlet,Tennessee,25,36,15
2044-08-26,Women's Apparel,South,Sports Direct,Outlet,Tennessee,30,66,22
2044-08-27,Women's Apparel,South,Sports Direct,Outlet,Tennessee,38,103,27
2044-08-28,Women's Apparel,South,Sports Direct,Outlet,Tennessee,49,110,23
2044-08-29,Women's Apparel,South,Sports Direct,Outlet,Tennessee,43,87,20
2044-08-30,Women's Apparel,South,Sports Direct,Outlet,Tennessee,29,52,18
2044-08-31,Women's Apparel,South,Sports Direct,Outlet,Tennessee,40,93,23
2044-09-01,Women's Apparel,South,Sports Direct,Outlet,Texas,24,39,16
2044-09-02,Women's Apparel,South,Sports Direct,Outlet,Texas,26,40,16
2044-09-03,Women's Apparel,South,Sports Direct,Outlet,Texas,34,90,26
2044-09-04,Women's Apparel,South,Sports Direct,Outlet,Texas,27,41,15
2044-09-05,Women's Apparel,South,Sports Direct,Outlet,Texas,42,118,28
2044-09-06,Women's Apparel,South,Sports Direct,Outlet,Texas,22,46,21
2044-09-07,Women's Apparel,South,Sports Direct,Outlet,Texas,47,128,27
2044-09-08,Women's Apparel,South,Sports Direct,Outlet,Texas,39,74,19
2044-09-09,Women's Apparel,South,Sports Direct,Outlet,Texas,33,78,24
2044-09-10,Women's Apparel,South,Sports Direct,Outlet,Texas,43,103,24
2044-09-11,Women's Apparel,South,Sports Direct,Outlet,Texas,54,138,26
2044-09-12,Women's Apparel,South,Sports Direct,Outlet,Texas,51,120,24
2044-09-13,Women's Apparel,South,Sports Direct,Outlet,Texas,26,60,23
2044-09-14,Women's Apparel,South,Sports Direct,Outlet,Texas,29,66,23
2044-09-15,Women's Apparel,South,Sports Direct,Outlet,Texas,25,56,22
2044-09-16,Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,35,1313,38
2044-09-17,Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,24,27,11
2044-09-18,Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,20,750,38
2044-09-19,Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,35,1225,35
2044-09-20,Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,35,1750,50
2044-09-21,Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,45,2700,60
2044-09-22,Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,15,17,12
2044-09-23,Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,31,65,21
2044-09-24,Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,35,1138,33
2044-09-25,Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,45,2588,58
2044-09-26,Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,45,2025,45
2044-09-27,Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,50,2125,43
2044-09-28,Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,60,2100,35
2044-09-29,Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,65,3575,55
2044-09-30,Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,23,27,12
2044-10-01,Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,26,43,17
2044-10-02,Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,52,100,19
2044-10-03,Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,37,52,14
2044-10-04,Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,44,46,11
2044-10-05,Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,26,25,10
2044-10-06,Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,36,49,14
2044-10-07,Women's Athletic Footwear,South,Sports Direct,Outlet,Alabama,36,71,20
2044-10-08,Women's Athletic Footwear,South,Sports Direct,Outlet,Mississippi,13,13,10
2044-10-09,Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,28,36,13
2044-10-10,Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,20,36,18
2044-10-11,Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,60,3300,55
2044-10-12,Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,20,26,13
2044-10-13,Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,25,31,12
2044-10-14,Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,29,57,20
2044-10-15,Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,40,54,14
2044-10-16,Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,32,52,16
2044-10-17,Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,30,39,13
2044-10-18,Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,44,77,18
2044-10-19,Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,32,63,20
2044-10-20,Women's Athletic Footwear,South,Sports Direct,Outlet,Tennessee,38,60,16
2044-10-21,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,28,38,14
2044-10-22,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,26,36,14
2044-10-23,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,20,30,15
2044-10-24,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,27,49,18
2044-10-25,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,29,56,19
2044-10-26,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,50,80,16
2044-10-27,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,30,44,15
2044-10-28,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,38,60,16
2044-10-29,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,32,64,20
2044-10-30,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,41,55,14
2044-10-31,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,44,84,19
2044-11-01,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,28,60,21
2044-11-02,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,30,61,20
2044-11-03,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,26,55,21
2044-11-04,Women's Street Footwear,South,Sports Direct,Outlet,Alabama,35,1488,43
2044-11-05,Women's Street Footwear,South,Sports Direct,Outlet,Alabama,26,35,14
2044-11-06,Women's Street Footwear,South,Sports Direct,Outlet,Alabama,15,713,48
2044-11-07,Women's Street Footwear,South,Sports Direct,Outlet,Alabama,15,863,58
2044-11-08,Women's Street Footwear,South,Sports Direct,Outlet,Alabama,30,1350,45
2044-11-09,Women's Street Footwear,South,Sports Direct,Outlet,Alabama,45,2925,65
2044-11-10,Women's Street Footwear,South,Sports Direct,Outlet,Alabama,11,17,15
2044-11-11,Women's Street Footwear,South,Sports Direct,Outlet,Alabama,35,1663,48
2044-11-12,Women's Street Footwear,South,Sports Direct,Outlet,Alabama,45,4388,98
2044-11-13,Women's Street Footwear,South,Sports Direct,Outlet,Alabama,45,2588,58
2044-11-14,Women's Street Footwear,South,Sports Direct,Outlet,Alabama,55,5088,93
2044-11-15,Women's Street Footwear,South,Sports Direct,Outlet,Alabama,60,3750,63
2044-11-16,Women's Street Footwear,South,Sports Direct,Outlet,Alabama,65,4550,70
2044-11-17,Women's Street Footwear,South,Sports Direct,Outlet,Alabama,20,29,14
2044-11-18,Women's Street Footwear,South,Sports Direct,Outlet,Alabama,35,80,23
2044-11-19,Women's Street Footwear,South,Sports Direct,Outlet,Alabama,11,21,19
2044-11-20,Women's Street Footwear,South,Sports Direct,Outlet,Alabama,36,100,28
2044-11-21,Women's Street Footwear,South,Sports Direct,Outlet,Alabama,24,40,17
2044-11-22,Women's Street Footwear,South,Sports Direct,Outlet,Alabama,47,102,22
2044-11-23,Women's Street Footwear,South,Sports Direct,Outlet,Alabama,33,65,20
2044-11-24,Women's Street Footwear,South,Sports Direct,Outlet,Alabama,31,100,32
2044-11-25,Women's Street Footwear,South,Sports Direct,Outlet,Alabama,47,100,21
2044-11-26,Women's Street Footwear,South,Sports Direct,Outlet,Mississippi,11,15,14
2044-11-27,Women's Street Footwear,South,Sports Direct,Outlet,Mississippi,11,15,14
2044-11-28,Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,23,32,14
2044-11-29,Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,22,37,17
2044-11-30,Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,15,26,17
2044-12-01,Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,26,53,20
2044-12-02,Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,60,4200,70
2044-12-03,Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,14,29,20
2044-12-04,Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,37,75,20
2044-12-05,Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,39,122,31
2044-12-06,Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,27,44,16
2044-12-07,Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,30,97,32
2044-12-08,Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,40,81,20
2044-12-09,Women's Street Footwear,South,Sports Direct,Outlet,Tennessee,44,92,21
2044-12-10,Women's Street Footwear,South,Sports Direct,Outlet,Texas,27,39,14
2044-12-11,Women's Street Footwear,South,Sports Direct,Outlet,Texas,20,31,16
2044-12-12,Women's Street Footwear,South,Sports Direct,Outlet,Texas,20,36,18
2044-12-13,Women's Street Footwear,South,Sports Direct,Outlet,Texas,30,65,22
2044-12-14,Women's Street Footwear,South,Sports Direct,Outlet,Texas,19,38,20
2044-12-15,Women's Street Footwear,South,Sports Direct,Outlet,Texas,33,106,32
2044-12-16,Women's Street Footwear,South,Sports Direct,Outlet,Texas,32,61,19
2044-12-17,Women's Street Footwear,South,Sports Direct,Outlet,Texas,46,110,24
2044-12-18,Women's Street Footwear,South,Sports Direct,Outlet,Texas,51,116,23
2044-12-19,Women's Street Footwear,South,Sports Direct,Outlet,Texas,47,119,25
2044-12-20,Women's Street Footwear,South,Sports Direct,Outlet,Texas,35,116,33
2044-12-21,Women's Street Footwear,South,Sports Direct,Outlet,Texas,24,56,23
2044-12-22,Women's Street Footwear,South,Sports Direct,Outlet,Texas,27,64,24
2044-12-23,Women's Street Footwear,South,Sports Direct,Outlet,Texas,23,52,22
2044-12-24,Men's Apparel,South,Walmart,Outlet,Arkansas,21,19,9
2044-12-25,Men's Apparel,South,Walmart,Outlet,Arkansas,23,26,11
2044-12-26,Men's Apparel,South,Walmart,Outlet,Arkansas,31,23,8
2044-12-27,Men's Apparel,South,Walmart,Outlet,Arkansas,40,45,11
2044-12-28,Men's Apparel,South,Walmart,Outlet,Arkansas,18,20,11
2044-12-29,Men's Apparel,South,Walmart,Outlet,Arkansas,32,36,11
2044-12-30,Men's Apparel,South,Walmart,Outlet,Arkansas,37,43,12
2044-12-31,Men's Apparel,South,Walmart,Outlet,Arkansas,24,21,9
2045-01-01,Men's Apparel,South,Walmart,Outlet,Arkansas,40,60,15
2045-01-02,Men's Apparel,South,Walmart,Outlet,Texas,29,64,22
2045-01-03,Men's Apparel,South,Walmart,Outlet,Texas,30,59,20
2045-01-04,Men's Apparel,South,Walmart,Outlet,Texas,34,61,18
2045-01-05,Men's Apparel,South,Walmart,Outlet,Texas,35,80,23
2045-01-06,Men's Apparel,South,Walmart,Outlet,Texas,35,63,18
2045-01-07,Men's Apparel,South,Walmart,Outlet,Texas,30,62,21
2045-01-08,Men's Apparel,South,Walmart,Outlet,Texas,33,72,22
2045-01-09,Men's Apparel,South,Walmart,Outlet,Texas,36,74,21
2045-01-10,Men's Apparel,South,Walmart,Outlet,Texas,35,64,18
2045-01-11,Men's Athletic Footwear,South,Walmart,Outlet,Arkansas,14,15,11
2045-01-12,Men's Athletic Footwear,South,Walmart,Outlet,Arkansas,36,59,16
2045-01-13,Men's Athletic Footwear,South,Walmart,Outlet,Arkansas,25,37,15
2045-01-14,Men's Athletic Footwear,South,Walmart,Outlet,Arkansas,42,68,16
2045-01-15,Men's Athletic Footwear,South,Walmart,Outlet,Arkansas,14,18,13
2045-01-16,Men's Athletic Footwear,South,Walmart,Outlet,Arkansas,20,20,10
2045-01-17,Men's Athletic Footwear,South,Walmart,Outlet,Arkansas,26,35,14
2045-01-18,Men's Athletic Footwear,South,Walmart,Outlet,Arkansas,28,32,12
2045-01-19,Men's Athletic Footwear,South,Walmart,Outlet,Texas,32,82,26
2045-01-20,Men's Athletic Footwear,South,Walmart,Outlet,Texas,33,101,31
2045-01-21,Men's Athletic Footwear,South,Walmart,Outlet,Texas,29,72,25
2045-01-22,Men's Athletic Footwear,South,Walmart,Outlet,Texas,31,95,31
2045-01-23,Men's Athletic Footwear,South,Walmart,Outlet,Texas,30,86,29
2045-01-24,Men's Athletic Footwear,South,Walmart,Outlet,Texas,32,91,29
2045-01-25,Men's Athletic Footwear,South,Walmart,Outlet,Texas,33,107,32
2045-01-26,Men's Athletic Footwear,South,Walmart,Outlet,Texas,34,113,33
2045-01-27,Men's Street Footwear,South,Walmart,Outlet,Arkansas,39,106,27
2045-01-28,Men's Street Footwear,South,Walmart,Outlet,Arkansas,35,77,22
2045-01-29,Men's Street Footwear,South,Walmart,Outlet,Arkansas,28,66,24
2045-01-30,Men's Street Footwear,South,Walmart,Outlet,Arkansas,19,39,20
2045-01-31,Men's Street Footwear,South,Walmart,Outlet,Arkansas,21,38,18
2045-02-01,Men's Street Footwear,South,Walmart,Outlet,Arkansas,43,100,23
2045-02-02,Men's Street Footwear,South,Walmart,Outlet,Arkansas,26,59,23
2045-02-03,Men's Street Footwear,South,Walmart,Outlet,Arkansas,15,31,21
2045-02-04,Men's Street Footwear,South,Walmart,Outlet,Texas,27,82,31
2045-02-05,Men's Street Footwear,South,Walmart,Outlet,Texas,34,92,27
2045-02-06,Men's Street Footwear,South,Walmart,Outlet,Texas,24,76,32
2045-02-07,Men's Street Footwear,South,Walmart,Outlet,Texas,31,84,27
2045-02-08,Men's Street Footwear,South,Walmart,Outlet,Texas,29,86,30
2045-02-09,Men's Street Footwear,South,Walmart,Outlet,Texas,32,107,33
2045-02-10,Men's Street Footwear,South,Walmart,Outlet,Texas,28,83,30
2045-02-11,Men's Street Footwear,South,Walmart,Outlet,Texas,33,87,26
2045-02-12,Women's Apparel,South,Walmart,Outlet,Arkansas,16,23,15
2045-02-13,Women's Apparel,South,Walmart,Outlet,Arkansas,22,31,14
2045-02-14,Women's Apparel,South,Walmart,Outlet,Arkansas,48,79,17
2045-02-15,Women's Apparel,South,Walmart,Outlet,Arkansas,24,29,12
2045-02-16,Women's Apparel,South,Walmart,Outlet,Arkansas,20,22,11
2045-02-17,Women's Apparel,South,Walmart,Outlet,Arkansas,50,99,20
2045-02-18,Women's Apparel,South,Walmart,Outlet,Arkansas,33,48,15
2045-02-19,Women's Apparel,South,Walmart,Outlet,Arkansas,40,77,19
2045-02-20,Women's Apparel,South,Walmart,Outlet,Texas,36,109,30
2045-02-21,Women's Apparel,South,Walmart,Outlet,Texas,39,105,27
2045-02-22,Women's Apparel,South,Walmart,Outlet,Texas,43,100,23
2045-02-23,Women's Apparel,South,Walmart,Outlet,Texas,27,73,27
2045-02-24,Women's Apparel,South,Walmart,Outlet,Texas,41,125,31
2045-02-25,Women's Apparel,South,Walmart,Outlet,Texas,32,94,30
2045-02-26,Women's Apparel,South,Walmart,Outlet,Texas,38,133,35
2045-02-27,Women's Apparel,South,Walmart,Outlet,Texas,42,125,30
2045-02-28,Women's Apparel,South,Walmart,Outlet,Texas,44,127,29
2045-03-01,Women's Athletic Footwear,South,Walmart,Outlet,Arkansas,12,12,10
2045-03-02,Women's Athletic Footwear,South,Walmart,Outlet,Arkansas,35,42,12
2045-03-03,Women's Athletic Footwear,South,Walmart,Outlet,Arkansas,29,36,12
2045-03-04,Women's Athletic Footwear,South,Walmart,Outlet,Arkansas,15,14,9
2045-03-05,Women's Athletic Footwear,South,Walmart,Outlet,Arkansas,29,38,13
2045-03-06,Women's Athletic Footwear,South,Walmart,Outlet,Arkansas,13,10,8
2045-03-07,Women's Athletic Footwear,South,Walmart,Outlet,Arkansas,15,11,7
2045-03-08,Women's Athletic Footwear,South,Walmart,Outlet,Arkansas,15,12,8
2045-03-09,Women's Athletic Footwear,South,Walmart,Outlet,Arkansas,24,22,9
2045-03-10,Women's Athletic Footwear,South,Walmart,Outlet,Texas,36,73,20
2045-03-11,Women's Athletic Footwear,South,Walmart,Outlet,Texas,26,68,26
2045-03-12,Women's Athletic Footwear,South,Walmart,Outlet,Texas,30,65,22
2045-03-13,Women's Athletic Footwear,South,Walmart,Outlet,Texas,36,83,23
2045-03-14,Women's Athletic Footwear,South,Walmart,Outlet,Texas,37,74,20
2045-03-15,Women's Athletic Footwear,South,Walmart,Outlet,Texas,31,76,25
2045-03-16,Women's Athletic Footwear,South,Walmart,Outlet,Texas,28,63,22
2045-03-17,Women's Athletic Footwear,South,Walmart,Outlet,Texas,36,76,21
2045-03-18,Women's Street Footwear,South,Walmart,Outlet,Arkansas,27,32,12
2045-03-19,Women's Street Footwear,South,Walmart,Outlet,Arkansas,32,45,14
2045-03-20,Women's Street Footwear,South,Walmart,Outlet,Arkansas,40,54,14
2045-03-21,Women's Street Footwear,South,Walmart,Outlet,Arkansas,8,9,11
2045-03-22,Women's Street Footwear,South,Walmart,Outlet,Arkansas,28,35,12
2045-03-23,Women's Street Footwear,South,Walmart,Outlet,Arkansas,16,16,10
2045-03-24,Women's Street Footwear,South,Walmart,Outlet,Arkansas,11,11,10
2045-03-25,Women's Street Footwear,South,Walmart,Outlet,Arkansas,11,14,12
2045-03-26,Women's Street Footwear,South,Walmart,Outlet,Texas,23,55,24
2045-03-27,Women's Street Footwear,South,Walmart,Outlet,Texas,39,99,26
2045-03-28,Women's Street Footwear,South,Walmart,Outlet,Texas,36,113,32
2045-03-29,Women's Street Footwear,South,Walmart,Outlet,Texas,38,113,30
2045-03-30,Women's Street Footwear,South,Walmart,Outlet,Texas,34,96,28
2045-03-31,Women's Street Footwear,South,Walmart,Outlet,Texas,27,71,26
2045-04-01,Women's Street Footwear,South,Walmart,Outlet,Texas,29,108,37
2045-04-02,Women's Street Footwear,South,Walmart,Outlet,Texas,29,108,37
2045-04-03,Men's Apparel,South,West Gear,Outlet,Arkansas,50,66,13
2045-04-04,Men's Apparel,South,West Gear,Outlet,Arkansas,23,21,9
2045-04-05,Men's Apparel,South,West Gear,Outlet,Arkansas,56,59,11
2045-04-06,Men's Apparel,South,West Gear,Outlet,Oklahoma,40,42,11
2045-04-07,Men's Apparel,South,West Gear,Outlet,Oklahoma,20,16,8
2045-04-08,Men's Apparel,South,West Gear,Outlet,Oklahoma,22,15,7
2045-04-09,Men's Apparel,South,West Gear,Outlet,Oklahoma,41,43,11
2045-04-10,Men's Apparel,South,West Gear,Outlet,Oklahoma,27,15,5
2045-04-11,Men's Apparel,South,West Gear,Outlet,Oklahoma,24,20,9
2045-04-12,Men's Apparel,South,West Gear,Outlet,Oklahoma,33,26,8
2045-04-13,Men's Apparel,South,West Gear,Outlet,Oklahoma,43,50,12
2045-04-14,Men's Apparel,South,West Gear,Outlet,Oklahoma,26,16,6
2045-04-15,Men's Athletic Footwear,South,West Gear,Outlet,Arkansas,18,22,12
2045-04-16,Men's Athletic Footwear,South,West Gear,Outlet,Arkansas,17,14,8
2045-04-17,Men's Athletic Footwear,South,West Gear,Outlet,Arkansas,46,71,16
2045-04-18,Men's Athletic Footwear,South,West Gear,Outlet,Arkansas,11,13,12
2045-04-19,Men's Athletic Footwear,South,West Gear,Outlet,Oklahoma,29,27,9
2045-04-20,Men's Athletic Footwear,South,West Gear,Outlet,Oklahoma,35,47,14
2045-04-21,Men's Athletic Footwear,South,West Gear,Outlet,Oklahoma,18,14,8
2045-04-22,Men's Athletic Footwear,South,West Gear,Outlet,Oklahoma,25,31,12
2045-04-23,Men's Athletic Footwear,South,West Gear,Outlet,Oklahoma,15,12,8
2045-04-24,Men's Athletic Footwear,South,West Gear,Outlet,Oklahoma,28,36,13
2045-04-25,Men's Athletic Footwear,South,West Gear,Outlet,Oklahoma,14,16,11
2045-04-26,Men's Athletic Footwear,South,West Gear,Outlet,Oklahoma,37,52,14
2045-04-27,Men's Street Footwear,South,West Gear,Outlet,Arkansas,18,37,21
2045-04-28,Men's Street Footwear,South,West Gear,Outlet,Arkansas,18,32,18
2045-04-29,Men's Street Footwear,South,West Gear,Outlet,Arkansas,55,131,24
2045-04-30,Men's Street Footwear,South,West Gear,Outlet,Arkansas,17,30,18
2045-05-01,Men's Street Footwear,South,West Gear,Outlet,Oklahoma,41,94,23
2045-05-02,Men's Street Footwear,South,West Gear,Outlet,Oklahoma,43,102,24
2045-05-03,Men's Street Footwear,South,West Gear,Outlet,Oklahoma,28,50,18
2045-05-04,Men's Street Footwear,South,West Gear,Outlet,Oklahoma,14,25,18
2045-05-05,Men's Street Footwear,South,West Gear,Outlet,Oklahoma,20,37,18
2045-05-06,Men's Street Footwear,South,West Gear,Outlet,Oklahoma,32,61,19
2045-05-07,Men's Street Footwear,South,West Gear,Outlet,Oklahoma,35,69,20
2045-05-08,Men's Street Footwear,South,West Gear,Outlet,Oklahoma,20,35,17
2045-05-09,Women's Apparel,South,West Gear,Outlet,Arkansas,18,22,12
2045-05-10,Women's Apparel,South,West Gear,Outlet,Arkansas,20,26,13
